codigo;descrip;marca;tipo;costo;iva;valiva;moneda;costo_us;unidad;gananmin;gananmay;minoris;minorisi;mayoris;mayorisi;fecha
000000137;TORSO ASEXUADO 85CM ORG DESMONT**;ARTICULOS DIDACTICOS;CUERPO HUMANO;4026,042;G;21;U$S;263,14;07;1,6;0;6441,67;7794,42;0;0;42429
000000136;ESQUELETO HUMANO T/NATURAL C/BASE;ARTICULOS DIDACTICOS;CUERPO HUMANO;3414,042;G;21;U$S;223,14;07;1,65;0;5633,17;6816,14;0;0;42429
6456;LIBRO LETRA TECNICA (CALITECNO);LIBROS COMERCIALES;FORMULARIOS;4,5;G;21;$;0;07;1,85;0;8,33;10,08;0;0;42277
6457;LIBRO PRACTICA CURSIVA AMERICANA;LIBROS COMERCIALES;FORMULARIOS;4,5;G;21;$;0;07;1,85;0;8,33;10,08;0;0;42277
6460;DICCIONARIO ESCOLAR MAWIS***;ARTICULOS DIDACTICOS;DICCIONARIO;52,5;G;21;$;0;07;0;0;0;0;0;0;42418
522;216X3 APRIETA PAPEL MEDIANO;APRIETA PAPEL;BLISTER;3;G;21;$;0;07;2,76;0;8,28;10,02;0;0;42387
523;214 A PAPEL GR+MES+CHI BLS*********;APRIETA PAPEL;BLISTER;0,92;G;21;$;0;07;5;0;4,6;5,57;0;0;42387
524;217X4 APRIETA PAPEL CHICO X4;APRIETA PAPEL;BLISTER;1,06;G;21;$;0;07;5,066;0;5,37;6,5;0;0;42387
525;215X2 A PAPEL GRANDE X2**********;APRIETA PAPEL;BLISTER;1,15;G;21;$;0;07;5;0;5,75;6,96;0;0;42387
508;6230-APRIETA PAPEL MAGNETICO 50MM;APRIETA PAPEL;SIFAP MANITOS;2,26;G;21;$;0;07;3,3;0;7,46;9,03;0;0;42277
000000132;ALFILER DISCO C/PLASTICA;APRIETA PAPEL;SIFAP ALFILERES;6,08;G;21;$;0;07;2,5822;0;15,7;19;0;0;42384
7792533000628;ALFILER PORTA PRECIO CJ X100;APRIETA PAPEL;SIFAP ALFILERES;14,46;G;21;$;0;07;2,2289;0;32,23;39;0;0;42384
573;CLIP DORADO N3 BLISTER X100*OFERTA;APRIETA PAPEL;SIFAP CLIP;2,79;G;21;$;0;07;2,3692;0;6,61;8;0;0;42384
7792533000178;CLIP DORADO N4 BLISTER X100*OFERTA;APRIETA PAPEL;SIFAP CLIP;3,11;G;21;$;0;07;2,3923;0;7,44;9;0;0;42384
7792533000185;CLIP DORADO N6 BLISTER X50 *OFERTA;APRIETA PAPEL;SIFAP CLIP;4,35;G;21;$;0;07;2,2805;0;9,92;12;0;0;42384
7792533000222;CLIP ME TRIANGULAR N3 BLISTER X 80*DISC;APRIETA PAPEL;SIFAP CLIP;3,26;G;21;$;0;07;2,5337;0;8,26;10;0;0;42384
577;CLIP ME MARIPOSA MEDIANO BLIS X10 *disc;APRIETA PAPEL;SIFAP CLIP;2;G;21;$;0;07;4,96;0;9,92;12;0;0;42384
579;CLIP ME MARIPOSA GRANDE BLISTER X 6*DISC;APRIETA PAPEL;SIFAP CLIP;2;G;21;$;0;07;4,13;0;8,26;10;0;0;42384
582;CLIP PLASTICO SUPER GUSTI BLIS.X6 *DISC;APRIETA PAPEL;SIFAP CLIP;1,75;G;21;$;0;07;3,7771;0;6,61;8;0;0;42384
584;CLIP PLASTICO SUPER GUSTI T/S X15*DISC;APRIETA PAPEL;SIFAP CLIP;3;G;21;$;0;07;2,7533;0;8,26;10;0;0;42384
7792533000147;APRIETA PAPEL N40 NIQUELADO;APRIETA PAPEL;SIFAP MANITOS;3,06;G;21;$;0;07;2,9706;0;9,09;11;0;0;42384
7792533000482;APRIETA PAPEL N50 NIQUELADO;APRIETA PAPEL;SIFAP MANITOS;3,62;G;21;$;0;07;2,9669;0;10,74;13;0;0;42384
7792533001038;APRIETA PAPEL N75 NIQUELADO;APRIETA PAPEL;SIFAP MANITOS;4,92;G;21;$;0;07;3,1911;2,7;15,7;19;13,28;16,07;42493
7798154030006;BANDEJA PAPELERA ACRILICO 1PISO;OFICINA;BANDEJAS PAPELERAS;50,85;G;21;$;0;07;2,0317;0;103,31;125;0;0;42524
000000016;SET SEPARADOR P/BANDEJAS OTA;OFICINA;BANDEJAS PAPELERAS;20,91;G;21;$;0;07;2,3716;0;49,59;60;0;0;42500
7798058909071;BLOCK BOCETO ROMANI 50HJ 22X32;BLOCK;BOCETO;12,28;G;21;$;0;07;2,4;0;29,47;35,66;0;0;42277
7798058909088;BLOCK BOCETO ROMANI 50HJ 44X32;BLOCK;BOCETO;22,72;G;21;$;0;07;2,3;0;52,26;63,23;0;0;42277
070330125285;BOLIGRAFO BIC 1MM AZUL***;BOLIGRAFO;BIC;3,39;G;21;$;0;07;2,4366;0;8,26;10;0;0;42430
070330125308;BOLIGRAFO BIC 1MM NEGRO***;BOLIGRAFO;BIC;3,39;G;21;$;0;07;2,4366;1,66;8,26;9,99;5,63;6,81;42485
070330125292;BOLIGRAFO BIC 1MM ROJO***;BOLIGRAFO;BIC;3,39;G;21;$;0;07;2,4366;0;8,26;10;0;0;42430
070330126268;BOLIGRAFO BIC 1MM VERDE***;BOLIGRAFO;BIC;3,39;G;21;$;0;07;2,4366;0;8,26;10;0;0;42430
070330183575;BOLIGRAFO BIC 0.7MM AZUL;BOLIGRAFO;BIC;3,74;G;21;$;0;07;2,6524;0;9,92;12;0;0;42430
1379;REPUESTO BOLIGRAFO CROSS AZUL;BOLIGRAFO;REPUESTOS;38,72;G;21;$;0;07;2,4;0;92,93;112,45;0;0;42277
1380;REPUESTO BOLIGRAFO CROSS NEGRO;BOLIGRAFO;REPUESTOS;38,72;G;21;$;0;07;2,4;0;92,93;112,45;0;0;42277
1374;BOLIGRAFO FANTASIA SURTIDOS;BOLIGRAFO;VARIOS;4,5;G;21;$;0;07;3,6733;0;16,53;20;0;0;42311
7793198027647;PIZZINI 30 CM ART.2764 *DISC;ARTICULOS TECNICOS;DECIMETRO;18,9;G;21;$;0;07;2,4487;0;46,28;56;0;0;42406
7793198017013;PIZZINI 170/1 30CM ESC 1/20 A 1/25;ARTICULOS TECNICOS;ESCALIMETRO;41,24;G;21;$;0;07;2,4047;0;99,17;120;0;0;42545
7793198037301;MULTIESCUADRA 20CM 45? ART.3730;ARTICULOS TECNICOS;ESCUADRAS;24,17;G;21;$;0;07;2,3252;0;56,2;68;0;0;42545
000000171;ESCUADRA MADERA 60CM PIZARRON;ARTICULOS TECNICOS;ESCUADRAS VARIAS;72,117;G;21;$;0;07;2,0921;0;150,88;182,56;0;0;42416
716;PIZZINI 15CM 45º ART.3722;ARTICULOS TECNICOS;ESCUADRAS;4,72;G;21;$;0;07;2,4513;0;11,57;14;0;0;42545
717;PIZZINI 15CM 60º ART.3722;ARTICULOS TECNICOS;ESCUADRAS;4,72;G;21;$;0;07;2,4513;0;11,57;14;0;0;42545
718;PIZZINI 20CM 45º ART.3722;ARTICULOS TECNICOS;ESCUADRAS;5,35;G;21;$;0;07;2,3178;0;12,4;15;0;0;42545
7793198372259;PIZZINI 25CM 45º ART.3722;ARTICULOS TECNICOS;ESCUADRAS;10,23;G;21;$;0;07;2,4233;0;24,79;30;0;0;42545
7793198373218;PIZZINI 20CM 45º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;14,94;G;21;$;0;07;2,4893;0;37,19;45;0;0;42545
7793198373225;PIZZINI 20CM 60º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;14,94;G;21;$;0;07;2,4893;0;37,19;45;0;0;42545
798;PIZZINI 25CM 45º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;20,9;G;21;$;0;07;2,5306;0;52,89;64;0;0;42545
799;PIZZINI 25CM 60º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;20,9;G;21;$;0;07;2,5306;0;52,89;64;0;0;42545
800;PIZZINI 30CM 45º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;27,43;G;21;$;0;07;2,4707;0;67,77;82;0;0;42545
801;PIZZINI 30CM 60º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;27,43;G;21;$;0;07;2,4707;0;67,77;82;0;0;42545
802;PIZZINI 35CM 45º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;33,67;G;21;$;0;07;2,5037;0;84,3;102;0;0;42545
803;PIZZINI 35CM 60º ART.3732;ARTICULOS TECNICOS;ESCUADRAS;33,67;G;21;$;0;07;2,5037;0;84,3;102;0;0;42545
7793198332307;PIZZINI 30CM JUEGO ESC.3732 45?x60?;ARTICULOS TECNICOS;ESCUADRAS;53,11;G;21;$;0;07;2,303;0;122,31;148;0;0;42545
733;PIZZINI 30CM 45º CRISTAL A.3033;ARTICULOS TECNICOS;ESCUADRAS;14,3;G;21;$;0;07;2,3692;0;33,88;41;0;0;42545
747;PIZZINI 30CM 60º C/UñERO ART 3134;ARTICULOS TECNICOS;ESCUADRAS;53,11;G;21;$;0;07;2,801;0;148,76;180;0;0;42545
7798148773735;3202-ESCUADRA ANGULO VARIABLE 30CM;ARTICULOS TECNICOS;ESCUADRAS PLANTEC;134,24;G;21;$;0;07;2,3979;0;321,9;389,5;0;0;42513
756;PROFESIONAL 25CM 45º S/MM *******;ARTICULOS TECNICOS;ESCUADRAS PLANTEC;24,56;G;21;$;0;07;2,5236;0;61,98;75;0;0;42513
757;PROFESIONAL 25CM 60º S/MM *********;ARTICULOS TECNICOS;ESCUADRAS PLANTEC;24,56;G;21;$;0;07;2,5236;0;61,98;75;0;0;42513
758;PROFESIONAL 30CM 45º S/MM  ********;ARTICULOS TECNICOS;ESCUADRAS PLANTEC;31,68;G;21;$;0;07;2,5044;0;79,34;96;0;0;42513
7798148772486;PROFESIONAL 30CM 60º S/MM********;ARTICULOS TECNICOS;ESCUADRAS PLANTEC;31,68;G;21;$;0;07;2,5044;0;79,34;96;0;0;42513
7798046763234;3203 ESCUADRA MULTIUSO 45ª32CM;ARTICULOS TECNICOS;ESCUADRAS PLANTEC;45,84;G;21;$;0;07;3,0288;0;138,84;168;0;0;42513
000000172;ESCUADRA P.V.C. PIZARRON;ARTICULOS TECNICOS;ESCUADRAS VARIAS;109,054;G;21;$;0;07;2,0964;0;228,62;276,63;0;0;42416
000000170;ESCUAD MADERA MODISTA LUSTADA 60CM;ARTICULOS TECNICOS;ESCUADRAS VARIAS;126,246;G;21;$;0;07;2,0016;0;252,69;305,75;0;0;42416
7793198588025;ARTICULO 5880 2MM;ARTICULOS TECNICOS;LETROGRAFOS;15,9;G;21;$;0;07;2,495;0;39,67;48;0;0;42545
7793198588018;ARTICULO 5880 2,5MM;ARTICULOS TECNICOS;LETROGRAFOS;15,9;G;21;$;0;07;2,5013;0;39,77;48,12;0;0;42545
7793198588032;ARTICULO 5880 3 MM;ARTICULOS TECNICOS;LETROGRAFOS;17,8;G;21;$;0;07;2,5073;0;44,63;54;0;0;42545
7793198588353;ARTICULO 5880 3,5 MM;ARTICULOS TECNICOS;LETROGRAFOS;17,8;G;21;$;0;07;2,5073;0;44,63;54;0;0;42545
7793198588049;ARTICULO 5880 4 MM;ARTICULOS TECNICOS;LETROGRAFOS;18,75;G;21;$;0;07;2,5125;0;47,11;57;0;0;42545
7793198588056;ARTICULO 5880 5 MM;ARTICULOS TECNICOS;LETROGRAFOS;18,75;G;21;$;0;07;2,5125;0;47,11;57;0;0;42545
7793198588063;ARTICULO 5880 6 MM;ARTICULOS TECNICOS;LETROGRAFOS;21,82;G;21;$;0;07;2,462;0;53,72;65;0;0;42545
7793198588070;ARTICULO 5880 7 MM;ARTICULOS TECNICOS;LETROGRAFOS;21,82;G;21;$;0;07;2,462;0;53,72;65;0;0;42545
773;ARTICULO 5880 8 MM;ARTICULOS TECNICOS;LETROGRAFOS;24,93;G;21;$;0;07;2,5195;0;62,81;76;0;0;42545
7793198588100;ARTICULO 5880 10 MM;ARTICULOS TECNICOS;LETROGRAFOS;24,93;G;21;$;0;07;2,5195;0;62,81;76;0;0;42545
7793198588124;ARTICULO 5880 12 MM;ARTICULOS TECNICOS;LETROGRAFOS;34,09;G;21;$;0;07;2,4969;0;85,12;103;0;0;42545
7793198588148;ARTICULO 5880 14 MM;ARTICULOS TECNICOS;LETROGRAFOS;42,41;G;21;$;0;07;2,3384;0;99,17;120;0;0;42545
7793198588179;ARTICULO 5880 17 MM;ARTICULOS TECNICOS;LETROGRAFOS;26,84;G;21;$;0;07;2,5559;0;68,6;83;0;0;42545
7793198588209;ARTICULO 5880 20 MM;ARTICULOS TECNICOS;LETROGRAFOS;26,84;G;21;$;0;07;2,5559;0;68,6;83;0;0;42545
7793198588254;ARTICULO 5880 25 MM;ARTICULOS TECNICOS;LETROGRAFOS;42,59;G;21;$;0;07;2,4257;0;103,31;125;0;0;42545
7793198588308;ARTICULO 5880 30 MM;ARTICULOS TECNICOS;LETROGRAFOS;43,15;G;21;$;0;07;2,5309;0;109,21;132,14;0;0;42545
000000179;OFERTA MESA DESAR PLANT+TAB+PAR 120;ARTICULOS TECNICOS;MESAS;2595,44;G;21;$;0;07;1,85;0;4801,65;5810;0;0;42513
794000000178;OFERTA MESA DESAR PLAN+TAB+PAR 150;ARTICULOS TECNICOS;MESAS;2908;G;21;$;0;07;1,8501;0;5380,17;6510;0;0;42513
7793198103969;ACRILICO VERDE  60CM PIZZINI ART 1039/40 LIQUIDACION;ARTICULOS TECNICOS;PARALELOGRAFO;165,96;G;21;$;0;07;1,65;1,3;273,83;331,33;215,75;261,06;42551
7798046768642;4661-PARALELA PLANTEC 60CM C/MM;ARTICULOS TECNICOS;PARALELOGRAFO;132,72;G;21;$;0;07;2,1483;1,7;285,12;345;225,62;273;42551
7793198058023;PIZZINI ART 5802 CUADRADOS;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058030;PIZZINI ART 5803 TRIANGULOS;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058047;PIZZINI ART 5804 FIG.GEOMETRICAS;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058054;PIZZINI ART 5805 ELECTRICIDAD;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058061;PIZZINI ART 5806ELIPCES 25,35,45,60;ARTICULOS TECNICOS;PLANTILLAS;28,59;G;21;$;0;07;2,4858;0;71,07;86;0;0;42545
7793198052078;PIZZINI ART 5807ELIPCES 20,30,40,50;ARTICULOS TECNICOS;PLANTILLAS;28,59;G;21;$;0;07;2,4858;0;71,07;86;0;0;42545
7793198058092;PIZZINI ART 5809 MUEBLES 1 EN 50;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058108;PIZZINI ART 5810 MUEBLES 1 EN 50;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058115;PIZZINI ART 5811 MUEBLES 1 EN 100;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058122;PIZZINI ART 5812 PERFILES ABESTOCEM;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058139;PIZZINI ART 5813 SANITARIOS 1 EN 50;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
843;PIZZINI ART 5814 COC.LAV.1 EN 50;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058160;PIZZINI ART 5816 COC.LAV.SAN.1/100;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7793198058177;PIZZINI ART 5817 SANITARIO 1 EN 20;ARTICULOS TECNICOS;PLANTILLAS;28,59;G;21;$;0;07;2,4858;0;71,07;86;0;0;42545
7793198058184;PIZZINI ART 5818 ELIPCES ISOMETRICA;ARTICULOS TECNICOS;PLANTILLAS;28,59;G;21;$;0;07;2,4858;0;71,07;86;0;0;42545
7793198058153;PIZZINI ART 5815 COCINA 1 EN 50;ARTICULOS TECNICOS;PLANTILLAS;25,92;G;21;$;0;07;2,4869;0;64,46;78;0;0;42545
7798148773759;2320-PLANTEC LETRAS Y Nº STYLE 20MM;ARTICULOS TECNICOS;PLANTILLAS LETRAS NUMEROS;29,52;G;21;$;0;07;2,4075;0;71,07;86;0;0;42513
7798148773773;2340-PLANTEC LETRAS Y Nº STYLE 40MN;ARTICULOS TECNICOS;PLANTILLAS LETRAS NUMEROS;43,68;G;21;$;0;07;2,3935;0;104,55;126,5;0;0;42513
7798046768550;2220-PLANTEC LETRAS Y Nº 20MM PVC;ARTICULOS TECNICOS;PLANTILLAS LETRAS NUMEROS;29,52;G;21;$;0;07;2,2957;0;67,77;82;0;0;42513
7798046766075;2260-PLANTEC LETRAS Y Nº 60MM PVC;ARTICULOS TECNICOS;PLANTILLAS LETRAS NUMEROS;76,4;G;21;$;0;07;2,2933;0;175,21;212;0;0;42513
7798046766051;2240-PLANTEC LETRAS Y Nª 40MM PVC;ARTICULOS TECNICOS;PLANTILLAS LETRAS NUMEROS;43,68;G;21;$;0;07;2,2894;0;100;121;0;0;42513
4006856755008;ROTRING RAPIDOGRAPH SUELTA 0.1;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
864;ROTRING RAPIDOGRAPH SUELTA 0.2;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
4006856755060;ROTRING RAPIDOGRAPH SUELTA 0.30MM;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
4006856755084;ROTRING RAPIDOGRAPH SUELTA 0.40MM;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
4006856751048;ROTRING RAPIDOGRAPH SUELTA 0.50MM;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
4006856712124;ROTRING RAPIDOGRAPH SUELTA 0.60MM;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
4006856712155;ROTRING RAPIDOGRAPH SUELTA 0.80MM;ARTICULOS TECNICOS;PUNTERAS ROTRING;133,28;G;21;$;0;07;2,2013;0;293,39;355;0;0;42377
4006856151008;5701-ROTRING ISOGRAPH COMPLETA 0.1M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
4006856151046;5702-ROTRING ISOGRAPH COMPLETA 0.2M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
4006856151060;5703-ROTRING ISOGRAPH COMPLETA 0.3M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
4006856151084;5704-ROTRING ISOGRAPH COMPLETA 0.4M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
874;5705-ROTRING ISOGRAPH COMPLETA 0.5M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
875;5706-ROTRING ISOGRAPH COMPLETA 0.6M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
4006856151152;5708-ROTRING ISOGRAPH COMPLETA 0.8M;ARTICULOS TECNICOS;PUNTERAS ROTRING;183,68;G;21;$;0;07;1,9977;0;366,94;444;0;0;42377
000000186;REGLA ALTO IMPACTO PIZ MODISTA 1MT;ARTICULOS TECNICOS;REGLAS;121,419;G;21;$;0;07;1,8525;0;224,93;272,17;0;0;42416
897;REGLA DE CALCULO Nº 523;ARTICULOS TECNICOS;REGLAS;3,8;G;21;$;0;07;3;0;11,4;13,79;0;0;42277
7793198041131;4214/4113 SET GEOMET.3 PIZAS+COMPAS*OFER;ARTICULOS TECNICOS;SET;23,28;G;21;$;0;07;2,4141;0;56,2;68;0;0;42545
7793198776507;7765/7660 T PIZZ C/PORTAT 50X60;ARTICULOS TECNICOS;TABLEROS;450,4;G;21;$;0;07;1,7157;0;772,73;935;0;0;42545
7793198774404;7744/7644 PIZZI C/PORTA+ATR 50X60;ARTICULOS TECNICOS;TABLEROS;476,9;G;21;$;0;07;1,8196;0;867,77;1050;0;0;42545
7798046762978;5351/251-PLANTEC TAB+PAR+PORT 50X60;ARTICULOS TECNICOS;TABLEROS;396,05;G;21;$;0;07;1,5984;0;633,06;766;0;0;42513
000000196;KIT DE TECLAS Y TORNILLOS ART KT;ARTICULOS TECNICOS;TABLEROS ACCESORIOS;35,64;G;21;$;0;07;2,4349;0;86,78;105;0;0;42545
000000194;HILO P/PARALELAS 60 O 50 A.KH-60;ARTICULOS TECNICOS;TABLEROS ACCESORIOS;19;G;21;$;0;07;2,3053;0;43,8;53;0;0;42545
000000193;HILO P/PARALELAS 100 O 150 A.KH-150;ARTICULOS TECNICOS;TABLEROS ACCESORIOS;19,99;G;21;$;0;07;2,3977;0;47,93;58;0;0;42545
000000195;JUEGO DE BROCHES ART.KB P/TABLERO;ARTICULOS TECNICOS;TABLEROS ACCESORIOS;38,45;G;21;$;0;07;2,4073;0;92,56;112;0;0;42545
7798046760516;5101-PLANTEC 180º 115MM;ARTICULOS TECNICOS;TRANSPORTADORES;16,4;G;21;$;0;07;2,2171;0;36,36;44;0;0;42513
7798046760530;5103-PLANTEC 360º 120MM;ARTICULOS TECNICOS;TRANSPORTADORES;26,24;G;21;$;0;07;2,173;0;57,02;69;0;0;42513
7793198067131;6710 PIZZINI 180? C/REGLA  BLIS;ARTICULOS TECNICOS;TRANSPORTADORES;3,08;G;21;$;0;07;3,2208;0;9,92;12;0;0;42545
956;PIZZINI 360º 10CM ART 6722;ARTICULOS TECNICOS;TRANSPORTADORES;12,97;G;21;$;0;07;2,6122;0;33,88;41;0;0;42545
000000197;MADERA DE PIZARRON SIN/LUSTRAR;ARTICULOS TECNICOS;TRANSPORTADORES;65,374;G;21;$;0;07;1,9397;0;126,81;153,44;0;0;42416
000000198;TRANSPORTADOR ALTO IMPACTO PIZARRON;ARTICULOS TECNICOS;TRANSPORTADORES;117,734;G;21;$;0;07;2,5001;0;294,35;356,16;0;0;42416
961;ESCUADRA ROTRING 45º 25CM;ARTICULOS TECNICOS;ESCUADRAS ROTRING;32,092;G;21;$;0;07;2,4723;0;79,34;96;0;0;42378
962;ESCUADRA ROTRING 60º 25CM;ARTICULOS TECNICOS;ESCUADRAS ROTRING;32,092;G;21;$;0;07;2,4723;0;79,34;96;0;0;42378
963;ESCUADRA ROTRING 45º 30CM;ARTICULOS TECNICOS;ESCUADRAS ROTRING;42,12;G;21;$;0;07;2,4919;0;104,96;127;0;0;42378
964;A 24005-IDROP CARPETA N?5 SCOMBRO1;CARPETA ESCOLAR;DIBUJO N5 CARTONE;25,875;G;21;$;0;07;2,3954;0;61,98;75;0;0;42410
965;ESCUADRA ROTRING 45º 35CM;ARTICULOS TECNICOS;ESCUADRAS ROTRING;57,4;G;21;$;0;07;2,5052;0;143,8;174;0;0;42378
966;"DB-94859201 STARS WARS C/CARRO 16"" C/BOL";MOCHILAS LICENCIAS 16;CARROS LICENCIA 2016;322,99;G;21;$;0;07;1,9063;0;615,7;745;0;0;42412
967;102976 PEQUEÐAS PRINCESAS C/CARRO 12`COMB. VIOLETA;MOCHILAS LICENCIAS 16;CARROS LICENCIA 2016;201,45;G;21;$;0;07;2,203;0;443,8;537;0;0;42500
968;SET TOALLA SERVILLETA;PINTORCITOS;PINTORCITOS TELA;20,42;G;21;$;0;07;1,8619;0;38,02;46;0;0;42403
7793198811604;81160-REGLA T PIZZINI PLAST 60CM;ARTICULOS TECNICOS;REGLAS T;56,2;G;21;$;0;07;2,2352;0;125,62;152;0;0;42545
981;PTA60 PORTA TABLE PIZZINI 50X60 5C;ARTICULOS TECNICOS;TABLEROS;132,31;G;21;$;0;07;1,7489;0;231,4;280;0;0;42545
000000390;BROCHES DORADOS Nº14;BROCHES;DORADOS;40,21;G;21;$;0;07;3,2885;0;132,23;160;0;0;42384
7792533003018;BROCHES DORADOS Nº12;BROCHES;DORADOS;30,61;G;21;$;0;07;3,294;0;100,83;122;0;0;42384
7792540003001;BROCHES DORADOS Nº10;BROCHES;DORADOS;13,92;G;21;$;0;07;2,7902;0;38,84;47;0;0;42384
7792533001663;BROCHES DORADOS Nº8;BROCHES;DORADOS;12,83;G;21;$;0;07;2,834;0;36,36;44;0;0;42384
7792533119993;BROCHES DORADOS Nº6;BROCHES;DORADOS;10,46;G;21;$;0;07;2,7658;0;28,93;35;0;0;42384
7792533001632;BROCHES DORADOS Nº5;BROCHES;DORADOS;9,92;G;21;$;0;07;2,749;0;27,27;33;0;0;42384
7792533001625;BROCHES DORADOS Nº4;BROCHES;DORADOS;9,32;G;21;$;0;07;2,7489;0;25,62;31;0;0;42384
7792533001618;BROCHES DORADOS Nº3;BROCHES;DORADOS;8,78;G;21;$;0;07;2,8235;0;24,79;30;0;0;42592
000000403;IDENTIFICADOR 55X90 C/BROCHE;BROCHES;IDENTIFICADORES;1,15;G;21;$;0;07;3,9565;0;4,55;5,5;0;0;42384
7807265042386;BROCHES IMPORTADOS 23/6 X 1000;BROCHES;IMPORTADOS;19;G;21;$;0;07;2,5226;0;47,93;58;0;0;42483
7793198231501;BROCHES IMPORTADOS 23/15 X1000 A140;BROCHES;IMPORTADOS;12,7;G;21;$;0;07;2,55;0;32,39;39,19;0;0;42277
7793198231709;BROCHES IMPORTADOS 23/17 X1000 A160;BROCHES;IMPORTADOS;15,33;G;21;$;0;07;2,6419;0;40,5;49;0;0;42446
7793198232003;BROCHES IMPORTADOS 23/20 140 A 200H;BROCHES;IMPORTADOS;19,76;G;21;$;0;07;2,5931;0;51,24;62;0;0;42483
7793198232409;BROCHES IMPORTADOS 23/24 160/240 HJ;BROCHES;IMPORTADOS;22,04;G;21;$;0;07;2,5499;0;56,2;68;0;0;42483
1427;YF2131A BLISTER REP MAGIC CLIP;APRIETA PAPEL;BLISTER;3;G;21;$;0;07;2,75;0;8,25;9,98;0;0;42277
000000407;BROCHES IMPORTADO 23/10 X1000;BROCHES;IMPORTADOS;8,92;G;21;$;0;07;2,55;0;22,75;27,53;0;0;42277
4895042403942;BROCHES IMPORTADOS 23/13 X1000;BROCHES;IMPORTADOS;12,37;G;21;$;0;07;3,0736;0;38,02;46;0;0;42446
7793928100657;BROCHES MIT Nº 64 X 1000 ******;BROCHES;MIT;5,25;G;21;$;0;07;2,5181;2;13,22;16;10,5;12,71;42509
7793928100701;BROCHES MIT Nº 50 X 1000 *******;BROCHES;MIT;5,63;G;21;$;0;07;2,3481;1,8;13,22;16;10,13;12,26;42493
7793928100732;BROCHES MIT Nº 50 X 5000 ******;BROCHES;MIT;26,59;G;21;$;0;07;2,331;1,9;61,98;75;50,52;61,13;42485
7793928100589;BROCHES MIT Nº 21/6 X 1000  *****;BROCHES;MIT;6,22;G;21;$;0;07;2,5241;1,9;15,7;19;11,82;14,3;42485
7793928100602;BROCHES MIT Nº 21/8 X 5000;BROCHES;MIT;33,35;G;21;$;0;07;2,379;0;79,34;96;0;0;42476
